Finess_geo,rs_finess_geo,Finess_plage,rs_finess,type,region_id,region,participation,Depot,score_all_ajust,nb_rep,classement
690780390,POLYCLINIQUE LYON-NORD,690780390,POLYCLINIQUE LYON-NORD,Privé lucratif,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,74.62,38,B
690780416,GPE HOSP MUT LES PORTES DU SUD,690780416,GPE HOSP MUT LES PORTES DU SUD (EX CLINIQUE ROSERAIE),EBNL,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,0,0,DI
690780648,CLINIQUE DE LA SAUVEGARDE,690780648,CLINIQUE DE LA SAUVEGARDE,Privé lucratif,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,71.97,101,C
690780655,HOPITAL PRIVE DE L'EST LYONNAIS (HPEL),690780655,HOPITAL PRIVE DE L'EST LYONNAIS (EX POLYCLINIQUE PASTEUR),Privé lucratif,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,73.14,36,C
690780663,CLINIQUE TRENEL,690780663,CLINIQUE TRENEL,Privé lucratif,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,0,0,DI
690781836,CLINIQUE MUTUALISTE DE LYON,690781836,CLINIQUE MUTUALISTE DE LYON,EBNL,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,0,0,DI
690782834,CLINIQUE DU TONKIN,690782834,CLINIQUE DU TONKIN,Privé lucratif,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,73.65,202,C
690783154,HÔPITAL ÉDOUARD HERRIOT,690781810,HOPITAL EDOUARD HERRIOT,CHU,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,71.63,171,C
690784137,CH LYON SUD,690781810,CH LYON SUD,CHU,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,71.52,344,C
690784152,HÔPITAL DE LA CROIX-ROUSSE,690781810,HOPITAL DE LA CROIX-ROUSSE,CHU,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,71.38,222,C
690784178,HÔPITAL NEUROLOGIQUE PIERRE WERTHEIMER,690781810,HOPITAL NEUROLOGIQUE ET NEURO-CHIRURGICAL PIERRE WERTHEIMER,CHU,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,70.88,428,C
690793468,INFIRMERIE PROTESTANTE,690793468,INFIRMERIE PROTESTANTE,Privé non lucratif,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,77.58,211,A
690805361,CH ST JOSEPH ST LUC,690805361,CENTRE HOSPITALIER SAINT JOSEPH SAINT LUC,EBNL,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,70.94,182,C
690807367,POLYCLINIQUE DU BEAUJOLAIS,690807367,POLYCLINIQUE DU BEAUJOLAIS,Privé lucratif,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,73.75,117,C
690807599,CLINIQUE DE L'UNION,690807599,CLINIQUE DE L'UNION,EBNL,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,0,0,DI
700000011,CH VAL DE SAONE PIERRE VITTER GRAY,700780026,CH VAL DE SAONE PIERRE VITTER GRAY,CH,27,Bourgogne-Franche-Comté,1- Obligatoire,2- Non,0,0,NR
700000029,GH HAUTE SAONE SITE VESOUL,700004591,GROUPE HOSPITALIER DE HAUTE SAONE,CH,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,0,0,DI
700780059,GH HAUTE SAONE SITE LUXEUIL,700004591,GROUPE HOSPITALIER DE HAUTE SAONE,CH,27,Bourgogne-Franche-Comté,2- Facultatif,1- Oui,0,0,DI
700780174,CLINIQUE ST MARTIN,700780174,CLINIQUE ST MARTIN,Privé lucratif,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,0,0,DI
700780208,GH HAUTE SAONE SITE LURE,700004591,GROUPE HOSPITALIER DE HAUTE SAONE,CH,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,0,0,DI
710006859,POLYCLINIQUE DU VAL DE SAONE,710006859,POLYCLINIQUE DU VAL DE SAONE,Privé lucratif,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,79.59,64,A
710010067,CH PARAY LE MONIAL LES CHARMES,710780644,CH PARAY-LE-MONIAL,CH,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,73.54,48,C
710010786,CH AUTUN SITE PARPAS,710781451,CH AUTUN,CH,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,0,0,DI
710780917,HOPITAL PRIVE SAINTE MARIE,710780917,HOPITAL PRIVE SAINTE MARIE,Privé lucratif,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,71.32,54,C
710781410,CLINIQUE DU PARC,710781410,CLINIQUE DU PARC,Privé lucratif,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,0,0,DI
710781824,CTRE ORTHOPEDIQUE MEDICO CHIRURGICAL,710781824,CENTRE ORTHOPEDIQUE MEDICO-CHIRURGICAL,Privé lucratif,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,76.23,95,B
710978156,HOPITAL LOCAL BRESSE LOUHANNAISE,710780214,HOPITAL LOCAL DE LA BRESSE LOUHANNAISE (HLBL),CH,27,Bourgogne-Franche-Comté,2- Facultatif,1- Oui,0,0,DI
710978263,CH WILLIAM MOREY CHALON SUR SAONE,710780958,CH WILLIAM MOREY CHALON-SUR-SAONE,CH,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,70.52,215,D
710978289,CH LES CHANAUX MACON,710780263,CH LES CHANAUX MACON,CH,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,0,0,DI
710978313,CENTRE HOSPITALIER JEAN BOUVERI,710976705,CENTRE HOSPITALIER JEAN BOUVERI,CH,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,74.25,34,B
710978347,HOTEL DIEU DU CREUSOT,710978347,FONDATION HOTEL DIEU DU CREUSOT,EBNL,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,0,0,DI
720000033,CENTRE HOSPITALIER DU MANS,720000025,CENTRE HOSPITALIER DU MANS,CH,52,Pays de la Loire,1- Obligatoire,2- Non,0,0,NR
720000124,CENTRE HOSPITALIER CHATEAU DU LOIR,720000066,CENTRE HOSPITALIER CHATEAU DU LOIR,CH,52,Pays de la Loire,1- Obligatoire,2- Non,0,0,NR
720000199,CLINIQUE DU PRE,720000199,CLINIQUE DU PRE,Privé lucratif,52,Pays de la Loire,1- Obligatoire,1- Oui,73.79,171,C
720000231,CLINIQUE DU TERTRE ROUGE,720000231,CLINIQUE DU TERTRE ROUGE - POLE SANTE SUD,Privé lucratif,52,Pays de la Loire,1- Obligatoire,1- Oui,0,0,DI
720000249,CLINIQUE VICTOR HUGO,720000249,CLINIQUE MEDICALE VICTOR HUGO,Privé lucratif,52,Pays de la Loire,2- Facultatif,1- Oui,0,0,DI
720000389,CENTRE MEDICAL G. COULON-LE GRAND LUCÉ,720000389,CENTRE MEDICAL GEORGES COULON -LE GRAND LUCE,EBNL,52,Pays de la Loire,2- Facultatif,1- Oui,0,0,DI
720000470,CENTRE HOSPITALIER MAMERS,610780082,CENTRE HOSPITALIER INTERCOMMUNAL - ALENCON-MAMERS,CH,28,Normandie,1- Obligatoire,1- Oui,0,0,DI
720000520,CENTRE HOSPITALIER ST CALAIS,720000140,CENTRE HOSPITALIER DE ST CALAIS,CH,52,Pays de la Loire,1- Obligatoire,1- Oui,0,0,DI
720001437,CENTRE HOSPITALIER LA FERTE BERNARD,720006022,CENTRE HOSPITALIER LA FERTE BERNARD,CH,52,Pays de la Loire,1- Obligatoire,1- Oui,0,0,DI
720016179,POLE SANTE SARTHE ET LOIR,720016724,CENTRE HOSPITALIER INTERCOMMUNAL,CH,52,Pays de la Loire,1- Obligatoire,2- Non,0,0,NR
720017748,CENTRE MEDICO-CHIRURGICAL DU MANS,720017748,CENTRE MEDICO CHIRUGICAL DU MANS SITE DU POLE SANTE SUD,Privé lucratif,52,Pays de la Loire,1- Obligatoire,1- Oui,0,0,DI
730000031,CHMS CHAMBERY NH,730000015,CENTRE HOSPITALIER METROPOLE SAVOIE,CH,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,74.03,217,B
730000049,CH DE MOUTIERS,730002839,CH ALBERTVILLE MOUTIERS,CH,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,0,0,DI
730000080,CH DE SAINT JEAN DE MAURIENNE,730780103,CH DE ST JEAN DE MAURIENNE,CH,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,0,0,DI
730000098,CHMS AIX GRAND PORT,730000015,CENTRE HOSPITALIER METROPOLE SAVOIE,CH,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,0,0,DI
730000247,CH DE BOURG ST MAURICE,730780525,CENTRE HOSPITALIER DE BOURG ST MAURICE,CH,84,Auvergne-Rhône-Alpes,1- Obligatoire,2- Non,0,0,NR
730000262,CH D'ALBERTVILLE,730002839,CH ALBERTVILLE MOUTIERS,CH,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,0,0,DI
730004298,HOPITAL PRIVE MEDIPOLE DE SAVOIE,730004298,HOPITAL PRIVE MEDIPOLE DE SAVOIE,Privé lucratif,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,78.37,216,A
730780459,CLINIQUE HERBERT,730780459,CLINIQUE HERBERT,Privé lucratif,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,74.64,34,B
730783644,CHMS AIX REINE HORTENSE,730000015,CENTRE HOSPITALIER METROPOLE SAVOIE,CH,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,71.26,33,C
740000237,CH ANNECY-GENEVOIS SITE ANNECY,740781133,CH ANNECY-GENEVOIS,CH,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,72.03,175,C
740000294,HOPITAL GABRIEL DEPLANTE,740781208,CH GABRIEL DEPLANTE,CH,84,Auvergne-Rhône-Alpes,2- Facultatif,1- Oui,0,0,DI
740000302,CH ANNECY-GENEVOIS SITE ST JULIEN EN G,740781133,CH ANNECY-GENEVOIS,CH,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,72.25,71,C
740000328,HOPITAUX DU LEMAN,740790381,CHI LES HOPITAUX DU LEMAN,CH,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,67.88,37,D
740014345,HÔPITAL PRIVÉ PAYS DE SAVOIE,740014345,HOPITAL PRIVE PAYS DE SAVOIE,Privé lucratif,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,72.33,191,C
740780192,CENTRE MEDICAL DE PRAZ COUTANT,740780192,CENTRE MEDICAL DE PRAZ COUTANT,EBNL,84,Auvergne-Rhône-Alpes,2- Facultatif,1- Oui,0,0,DI
740780416,CLINIQUE D'ARGONAY,740780416,CLINIQUE D'ARGONAY,Privé lucratif,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,77.86,147,A
740780424,CLINIQUE GENERALE,740780424,CLINIQUE GENERALE ANNECY,Privé lucratif,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,72.04,200,C
740781141,CENTRE HOSPITALIER ALPES LEMAN,740790258,CENTRE HOSPITALIER ALPES LEMAN,CH,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,71.36,70,C
740781224,HÔPITAUX DU MONT BLANC SITE SALLANCHES,740001839,CHI DES HOPITAUX DU PAYS DU MONT BLANC,CH,84,Auvergne-Rhône-Alpes,1- Obligatoire,2- Non,0,0,NR
750000481,CHNO DES QUINZE VINGTS PARIS,750110025,CENTRE HOSPITALIER NATIONAL OPHTALMOLOGIE DES QUINZE-VINGTS,CH,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
750000499,CHS SAINTE ANNE,750140014,CENTRE HOSPITALIER SAINTE ANNE DE PARIS,CH,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
750000523,GH PARIS SITE SAINT JOSEPH,750000523,GROUPE HOSPITALIER PARIS SAINT JOSEPH,EBNL,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
750000549,FONDATION OPHTALMOLOGIQUE ROTHSCHILD,750000549,CLINIQUE FONDATION OPTHTALMOLOGIQUE ADOLPHE DE ROTHSCHILD,EBNL,11,Ile-de-France,1- Obligatoire,1- Oui,73.44,34,C
750055287,AURA PARIS PLAISANCE,750055287,AURA PARIS PLAISANCE,EBNL,11,Ile-de-France,2- Facultatif,1- Oui,0,0,DI
750100042,HU SAINT LOUIS SITE LARIBOISIERE APHP,750712184,GRP PHOPITAL UNIVERSITAIRE SAINT LOUIS FERNAND WIDAL APHP,CHU,11,Ile-de-France,1- Obligatoire,1- Oui,66.02,144,D
750100075,HU SAINT LOUIS SITE SAINT LOUIS APHP,750712184,GRP HOPITAL UNIVERSITAIRE SAINT LOUIS SITE SAINT LOUIS APHP,CHU,11,Ile-de-France,1- Obligatoire,1- Oui,71.45,149,C
750100091,HU EST PARISIEN SITE ST ANTOINE APHP,750712184,GRP HOSP UNIVERSITAIRE EST PARISIEN SITE SAINT ANTOINE APHP,CHU,11,Ile-de-France,1- Obligatoire,1- Oui,71.61,75,C
750100109,HU EST PARISIEN SITE TROUSSEAU APHP,750712184,GRP HOSP UNIVERSITAIRE EST PARISIEN SITE TROUSSEAU APHP,CHU,11,Ile-de-France,1- Obligatoire,1- Oui,70.18,133,D
750100125,HU PITIE SALPETRIERE APHP,750712184,HOSPITAL UNIVERSITAIRE PITIE SALPETRIERE,CHU,11,Ile-de-France,1- Obligatoire,1- Oui,72.29,569,C
750100166,HU PARIS CENTRE SITE COCHIN APHP,750712184,GRP HOSP UNIVERSITAIRES PARIS CENTRE SITE COCHIN APHP,CHU,11,Ile-de-France,1- Obligatoire,1- Oui,72.44,766,C
750100208,HU NECKER ENFANTS MALADES APHP,750712184,GROUPE HOSPITALIER UNIVERSITAIRE NECKER ENFANTS MALADES APHP,CHU,11,Ile-de-France,1- Obligatoire,1- Oui,71.11,132,C
750100232,HU PARIS NORD SITE BICHAT APHP,750712184,GRP HOPITAL UNIVERSITAIRE PARIS NORD SITE BICHAT APHP,CHU,11,Ile-de-France,1- Obligatoire,1- Oui,66.44,101,D
750100273,HU EST PARISIEN SITE TENON APHP,750712184,GRPE HOSP UNIVERSITAIRE EST PARISIEN SITE TENON APHP,CHU,11,Ile-de-France,1- Obligatoire,1- Oui,70.58,142,D
750120016,HIA DU VAL DE GRACE,750120016,HOPITAL D INSTRUCTION DES ARMEES DU VAL DE GRACE,CH,12,SSA,1- Obligatoire,2- Non,0,0,NR
750150013,HOPITAL PIERRE ROUQUES LES BLUETS,750150013,HOPITAL PIERRE ROUQUES LES BLUETS,EBNL,11,Ile-de-France,1- Obligatoire,1- Oui,71.36,308,C
750150104,INSTITUT MUTUALISTE MONTSOURIS,750150104,INSTITUT MUTUALISTE MONTSOURIS,EBNL,11,Ile-de-France,1- Obligatoire,1- Oui,74.02,297,B
750150146,HOPITAL LEOPOLD BELLAN,750150146,HOPITAL LEOPOLD BELLAN,EBNL,11,Ile-de-France,2- Facultatif,1- Oui,0,0,DI
750150237,HOPITAL DE LA CROIX SAINT SIMON,750006728,GROUPE HOSPITALIER DIACONESSES-CROIX SAINT-SIMON,EBNL,11,Ile-de-France,1- Obligatoire,1- Oui,79,72,A
750150260,HOPITAL DES DIACONESSES,750006728,GROUPE HOSPITALIER DIACONESSES-CROIX SAINT-SIMON,EBNL,11,Ile-de-France,1- Obligatoire,1- Oui,74.65,71,B
750160012,CLCC INSTITUT CURIE,750160012,CENTRE DE LUTTE CONTRE LE CANCER INSTITUT CURIE,CLCC,11,Ile-de-France,1- Obligatoire,1- Oui,76.44,347,B
750300014,CLINIQUE MEDICO CHIRURGICALE DU LOUVRE,750300014,CLINIQUE MEDICO CHIRURGICALE DU LOUVRE,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
750300071,CLINIQUE GEOFFROY SAINT HILAIRE,750300071,CLINIQUE GEOFFROY SAINT HILAIRE,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,69.73,185,D
750300089,CLINIQUE DU SPORT,750300089,CLINIQUE PARIS V,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,76.99,78,B
750300097,INSTITUT ARTHUR VERNES,750300097,INSTITUT ARTHUR VERNES,Privé non lucratif,11,Ile-de-France,2- Facultatif,1- Oui,0,0,DI
750300121,FOND ST JEAN DE DIEU CLINIQUE OUDINOT,750300121,FONDATION SAINT JEAN DE DIEU CLINIQUE OUDINOT,Privé non lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
750300139,CLINIQUE DE L ALMA,750300139,CLINIQUE DE L'ALMA,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,72.17,95,C
750300154,CLINIQUE TURIN,750300154,MAISON DE CHIRURGIE CLINIQUE TURIN,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
750300360,HOPITAL PRIVE DES PEUPLIERS,750300360,HOPITAL PRIVE DES PEUPLIERS,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,65.54,41,D
750300410,CLINIQUE JEANNE D ARC,750300410,CLINIQUE JEANNE D'ARC,Privé lucratif,11,Ile-de-France,1- Obligatoire,2- Non,0,0,NR
750300493,CLINIQUE ARAGO,750300493,CLINIQUE ARAGO CHIRURGIE OSTEO-ARTICULAIRE & VERTEBRALE ARTH,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,82.77,89,A
750300550,CLINIQUE SAINTE GENEVIEVE,750300550,CLINIQUE SAINTE GENEVIEVE,Privé lucratif,11,Ile-de-France,2- Facultatif,1- Oui,0,0,DI
750300592,CLINIQUE BLOMET,750300592,CLINIQUE BLOMET,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
750300667,MATERNITE SAINTE FELICITE,750300667,MATERNITE SAINTE FELICITE,Privé non lucratif,11,Ile-de-France,1- Obligatoire,2- Non,0,0,NR
750300741,CLINIQUE CHIRURGICALE VICTOR HUGO,750300741,CLINIQUE CHIRURGICALE VICTOR HUGO,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
750300766,CLINIQUE BIZET,750300766,CLINIQUE BIZET,Privé lucratif,11,Ile-de-France,1- Obligatoire,2- Non,0,0,NR
750300774,CLINIQUE JOUVENET,750300774,CLINIQUE JOUVENET,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,77.38,113,A
750300840,CLINIQUE DE LA MUETTE,750300840,CLINIQUE DE LA MUETTE,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,65.4,59,D
750300857,CLINIQUE REMUSAT,750300857,CLINIQUE REMUSAT,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
750300881,CLINIQUE CHIRURGICALE DU TROCADERO,750300881,CLINIQUE CHIRURGICALE DU TROCADERO,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
750300915,CLINIQUE INTERNATIONALE PARC MONCEAU,750300915,CLINIQUE INTERNATIONALE DU PARC MONCEAU,Privé lucratif,11,Ile-de-France,1- Obligatoire,2- Non,0,0,NR
750300931,CLINIQUE STE THERESE,750300931,CLINIQUE SAINTE-THERESE DE L'ENFANT JESUS,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
750301137,CLINIQUE CHIRURG ALLERAY LABROUSTE,750301137,CLINIQUE CHIRURGICALE ALLERAY-LABROUSTE,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,67.53,34,D
750301145,CLINIQUE DU MONT LOUIS,750301145,CLINIQUE DU MONT LOUIS,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,69.49,58,D
750301160,CLINIQUE MAUSSINS NOLLET,750301160,CLINIQUE MAUSSINS-NOLLET,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,74.87,239,B
750803447,HU PARIS OUEST SITE G POMPIDOU APHP,750712184,GRP HOSP UNIVERSITAIRE-PARIS OUEST SITE G.POMPIDOU APHP,CHU,11,Ile-de-France,1- Obligatoire,1- Oui,72.22,311,C
750803454,HU ROBERT DEBRE APHP,750712184,GRP HOSPITALIER UNIVERSITAIRE ROBERT DEBRE APHP,CHU,11,Ile-de-France,1- Obligatoire,1- Oui,65.9,67,D
760000018,CH DIEPPE,760780023,CENTRE HOSPITALIER DE DIEPPE,CH,28,Normandie,1- Obligatoire,1- Oui,0,0,DI
760000141,HOPITAL SAINT JULIEN CHU ROUEN,760780239,CENTRE HOSPITALIER UNIVERSITAIRE ROUEN,CHU,28,Normandie,2- Facultatif,1- Oui,0,0,DI
760000158,HOPITAL CHARLES NICOLLE CHU ROUEN,760780239,CENTRE HOSPITALIER UNIVERSITAIRE ROUEN,CHU,28,Normandie,1- Obligatoire,1- Oui,70.07,193,D
760000166,CRLCC HENRI BECQUEREL ROUEN,760000166,CENTRE REGIONAL LUTTE CONTRE CANCER HENRI BECQUEREL ROUEN,CLCC,28,Normandie,1- Obligatoire,1- Oui,0,0,DI
760000182,CH DU BELVEDERE MONT-SAINT-AIGNAN,760780262,CENTRE HOSPITALIER DU BELVEDERE DE MONT-SAINT-AIGNAN,CH,28,Normandie,1- Obligatoire,1- Oui,74.13,101,B
760000356,HOPITAL GUSTAVE FLAUBERT CH LE HAVRE,760780726,CENTRE HOSPITALIER DU HAVRE,CH,28,Normandie,2- Facultatif,1- Oui,0,0,DI
760000364,CHI DU PAYS DES HAUTES FALAISES FECAMP,760780734,CENTRE HOSPITALIER INTERCOMMUNAL DU PAYS DES HAUTES FALAISES,CH,28,Normandie,1- Obligatoire,1- Oui,0,0,DI
760000372,CH LILLEBONNE CHI CAUX VALLEE DE SEINE,760780742,CENTRE HOSPITALIER INTERCOMMNUNAL CAUX VALLEE DE SEINE,CH,28,Normandie,1- Obligatoire,1- Oui,71.72,30,C
760000463,CH LES FEUGRAIS CHI ELBEUF,760024042,CHI ELBEUF-LOUVIERS VAL DE REUIL,CH,28,Normandie,1- Obligatoire,1- Oui,0,0,DI
760021329,HOPITAL PRIVE DE L'ESTUAIRE,760021329,HOPITAL PRIVE DE L'ESTUAIRE,Privé lucratif,28,Normandie,1- Obligatoire,1- Oui,75.82,90,B
760025312,CLINIQUE MATHILDE ROUEN,760025312,CLINIQUE MATHILDE SA CLINIQUE ST ROMAIN ROUEN RIVE GAUCHE,Privé lucratif,28,Normandie,1- Obligatoire,1- Oui,73.08,231,C
760027292,CLINIQUE MEGIVAL,760027292,CLINIQUE MEGIVAL,Privé lucratif,28,Normandie,1- Obligatoire,1- Oui,0,0,DI
760780197,CLINIQUE LES AUBEPINES ST-AUBIN-S/SCIE,760780197,CLINIQUE LES AUBEPINES ST-AUBIN-S/SCIE,Privé lucratif,28,Normandie,1- Obligatoire,2- Non,0,0,NR
760780205,CLINIQUE ST ANTOINE BOIS GUILLAUME,760780205,CLINIQUE ST ANTOINE BOIS GUILLAUME,Privé lucratif,28,Normandie,1- Obligatoire,1- Oui,81.81,52,A
760780510,CLINIQUE DU CEDRE,760780510,CLINIQUE DU CEDRE,Privé lucratif,28,Normandie,1- Obligatoire,1- Oui,77.84,55,A
760780619,CLINIQUE SAINT-HILAIRE ROUEN,760780619,CLINIQUE SAINT-HILAIRE ROUEN,Privé lucratif,28,Normandie,1- Obligatoire,1- Oui,0,0,DI
760780668,CLINIQUE CHIRURGICALE D'YVETOT,760780668,CLINIQUE CHIRURGICALE D'YVETOT,Privé lucratif,28,Normandie,2- Facultatif,1- Oui,0,0,DI
760780783,CLINIQUE TOUS VENTS LILLEBONNE,760780783,CLINIQUE TOUS VENTS LILLEBONNE,Privé lucratif,28,Normandie,1- Obligatoire,2- Non,0,0,NR
760780791,CLINIQUE LES ORMEAUX-VAUBAN LE HAVRE,760780791,CLINIQUE LES ORMEAUX-VAUBAN LE HAVRE,Privé lucratif,28,Normandie,1- Obligatoire,1- Oui,0,0,DI
760780825,CLINIQUE DE L'ABBAYE FECAMP,760780825,CLINIQUE DE L'ABBAYE FECAMP,Privé lucratif,28,Normandie,1- Obligatoire,1- Oui,0,0,DI
760783159,CLINIQUE DES ESSARTS GRAND COURONNE,760783159,CLINIQUE DES ESSARTS GRAND COURONNE,Privé lucratif,28,Normandie,2- Facultatif,1- Oui,0,0,DI
760783522,HOPITAL DE BOIS-GUILLAUME CHU ROUEN,760780239,CENTRE HOSPITALIER UNIVERSITAIRE ROUEN,CHU,28,Normandie,1- Obligatoire,1- Oui,0,0,DI
760805770,HOPITAL JACQUES MONOD CH LE HAVRE,760780726,CENTRE HOSPITALIER DU HAVRE,CH,28,Normandie,1- Obligatoire,1- Oui,69.53,38,D
760921809,CLINIQUE DE L'EUROPE ROUEN,760921809,CLINIQUE DE L'EUROPE ROUEN,Privé lucratif,28,Normandie,1- Obligatoire,1- Oui,74.53,264,B
770000131,CH DE COULOMMIERS,770110013,CENTRE HOSPITALIER RENE ARBELTIER DE COULOMMIERS,CH,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
770000149,CH DE FONTAINEBLEAU,770110021,CENTRE HOSPITALIER DE FONTAINEBLEAU,CH,11,Ile-de-France,1- Obligatoire,1- Oui,62.05,75,D
770000156,CH MELUN MARC JACQUET,770110054,CENTRE HOSPITALIER MARC JACQUET MELUN,CH,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
770000164,CH DE MONTEREAU,770110062,CENTRE HOSPITALIER DE MONTEREAU,CH,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
770000172,CH DE PROVINS LEON BINET,770110070,CENTRE HOSPITALIER LEON BINET DE PROVINS,CH,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
770000214,CH DE NEMOURS,770130052,CENTRE HOSPITALIER DE NEMOURS,CH,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
770000446,CH DE MEAUX SITE SAINT FARON,770700185,CENTRE HOSPITALIER DE MEAUX,CH,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
770019032,CH DE MARNE LA VALLEE SITE JOSSIGNY,770170017,CENTRE HOSPITALIER DE MARNE LA VALLEE,CH,11,Ile-de-France,1- Obligatoire,1- Oui,67.47,148,D
770020477,HOP FORCILLES FONDATION COGNACQ JAY,770020477,HOPITAL FORCILLES - FONDATION COGNACQ JAY,EBNL,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
770300010,HOPITAL PRIVE DE MARNE CHANTEREINE,770300010,HOPITAL PRIVE DE MARNE CHANTEREINE (H.P.M.C.),Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
770300135,CLINIQUE MEDICO CHIRURG LES FONTAINES,770300135,CLINIQUE MEDICO CHIRURGICALE LES FONTAINES,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,73.26,38,C
770300143,POLYCLINIQUE SAINT JEAN,770300143,SOCIETE ANONYME POLYCLINIQUE SAINT JEAN,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
770300192,CLINIQUE SAINT BRICE,770300192,SOCIETE ANONYME CLINIQUE SAINTE-BRICE,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,0,0,DI
770300275,POLYCLINIQUE DE LA FORET,770300275,POLYCLINIQUE DE LA FORET,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,71.73,30,C
770300283,CLINIQUE DE L ERMITAGE,770300283,CLINIQUE DE L'ERMITAGE,Privé lucratif,11,Ile-de-France,1- Obligatoire,1- Oui,77.19,66,B
